character,character,gender,genre,k_means_cluster,role,status,word_count
1H4_Archbishop,1H4_Archbishop,m,history,0,other,1,258
1H4_Bardolph,1H4_Bardolph,m,history,0,other,5,201
1H4_Bedford,1H4_Bedford,m,history,1,other,1,64
1H4_Blunt,1H4_Blunt,m,history,0,other,2,299
1H4_Chamberlain,1H4_Chamberlain,m,history,0,other,6,149
1H4_DRAWERS.Francis,1H4_DRAWERS.Francis,m,history,1,other,6,83
1H4_Douglas,1H4_Douglas,m,history,0,other,1,341
1H4_Falstaff,1H4_Falstaff,m,history,0,fool,2,5510
1H4_Gadshill,1H4_Gadshill,m,history,0,other,6,343
1H4_Glendower,1H4_Glendower,m,history,0,other,0,608
1H4_HenryIV,1H4_HenryIV,m,history,0,other,0,2555
1H4_HenryV,1H4_HenryV,m,history,0,protag,1,4368
1H4_Hotspur,1H4_Hotspur,m,history,0,antag,1,4326
1H4_LadyPercy,1H4_LadyPercy,f,history,0,other,1,419
1H4_MESSENGERS.1,1H4_MESSENGERS.1,m,history,1,other,6,7
1H4_MESSENGERS.2,1H4_MESSENGERS.2,m,history,0,other,6,8
1H4_MESSENGERS.X,1H4_MESSENGERS.X,m,history,0,other,6,49
1H4_MistressQuickly,1H4_MistressQuickly,f,history,0,other,4,411
1H4_Mortimer,1H4_Mortimer,m,history,0,other,1,444
1H4_Northumberland,1H4_Northumberland,m,history,0,other,1,170
1H4_Ostler,1H4_Ostler,m,history,1,other,6,2
1H4_Peto,1H4_Peto,m,history,0,other,6,93
1H4_Poins,1H4_Poins,m,history,0,other,2,546
1H4_SERVANTS.HOTSPUR.1,1H4_SERVANTS.HOTSPUR.1,m,history,1,other,6,19
1H4_Sheriff,1H4_Sheriff,m,history,0,other,4,59
1H4_SirMichael,1H4_SirMichael,m,history,0,other,2,53
1H4_TRAVELERS.CARRIERS,1H4_TRAVELERS.CARRIERS,m,history,0,other,3,3
1H4_TRAVELERS.CARRIERS.1,1H4_TRAVELERS.CARRIERS.1,m,history,0,other,6,175
1H4_TRAVELERS.CARRIERS.2,1H4_TRAVELERS.CARRIERS.2,m,history,0,other,6,140
1H4_TRAVELERS.CARRIERS.X,1H4_TRAVELERS.CARRIERS.X,m,history,0,other,6,4
1H4_TRAVELERS.GENTLEMEN,1H4_TRAVELERS.GENTLEMEN,m,history,0,other,3,12
1H4_TRAVELERS.GENTLEMEN.0.1,1H4_TRAVELERS.GENTLEMEN.0.1,m,history,0,other,4,31
1H4_Vernon,1H4_Vernon,m,history,0,other,1,460
1H4_Vintner,1H4_Vintner,m,history,0,other,6,33
1H4_Westmoreland,1H4_Westmoreland,m,history,0,other,1,297
1H4_Worcester,1H4_Worcester,m,history,0,other,1,1421
1H6_Alanson,1H6_Alanson,m,history,0,other,1,359
1H6_Basset,1H6_Basset,m,history,0,other,2,191
1H6_Bastard,1H6_Bastard,m,history,0,other,1,222
1H6_Bedford,1H6_Bedford,m,history,0,other,1,595
1H6_Boy,1H6_Boy,m,history,1,other,6,32
1H6_Burgundy,1H6_Burgundy,m,history,0,other,1,334
1H6_CardinalBeaufort,1H6_CardinalBeaufort,m,history,0,other,1,727
1H6_Charles,1H6_Charles,m,history,0,antag,0,1019
1H6_Countess,1H6_Countess,f,history,0,other,1,350
1H6_Exeter,1H6_Exeter,m,history,0,other,1,444
1H6_Fastolf,1H6_Fastolf,m,history,0,other,2,55
1H6_Gargrave,1H6_Gargrave,m,history,1,other,2,18
1H6_General,1H6_General,m,history,0,other,2,202
1H6_Glansdale,1H6_Glansdale,m,history,0,other,2,9
1H6_Gloucester,1H6_Gloucester,m,history,0,other,1,1401
1H6_HenryVI,1H6_HenryVI,m,history,0,protag,0,1330
1H6_JAILERS.0.1,1H6_JAILERS.0.1,m,history,0,other,6,30
1H6_JohnTalbot,1H6_JohnTalbot,m,history,0,other,2,400
1H6_Lawyer,1H6_Lawyer,m,history,0,other,3,29
1H6_Legate,1H6_Legate,m,history,0,other,2,7
1H6_Lucy,1H6_Lucy,m,history,0,other,2,586
1H6_MESSENGERS.ENGLISH.1,1H6_MESSENGERS.ENGLISH.1,m,history,0,other,6,126
1H6_MESSENGERS.ENGLISH.2,1H6_MESSENGERS.ENGLISH.2,m,history,0,other,6,54
1H6_MESSENGERS.ENGLISH.3,1H6_MESSENGERS.ENGLISH.3,m,history,0,other,6,338
1H6_MESSENGERS.ENGLISH.X.1,1H6_MESSENGERS.ENGLISH.X.1,m,history,0,other,6,33
1H6_MESSENGERS.ENGLISH.X.2,1H6_MESSENGERS.ENGLISH.X.2,m,history,1,other,6,49
1H6_MESSENGERS.FRENCH.1,1H6_MESSENGERS.FRENCH.1,m,history,0,other,6,102
1H6_MasterGunner,1H6_MasterGunner,m,history,0,other,6,138
1H6_Mayor,1H6_Mayor,m,history,0,other,3,151
1H6_Mortimer,1H6_Mortimer,m,history,0,other,1,651
1H6_OFFICERS.0.1,1H6_OFFICERS.0.1,m,history,0,other,4,49
1H6_Porter,1H6_Porter,m,history,0,other,6,3
1H6_QueenMargaret,1H6_QueenMargaret,f,history,0,other,1,254
1H6_Reignier,1H6_Reignier,m,history,0,other,1,444
1H6_SERVANTS.1,1H6_SERVANTS.1,m,history,0,other,6,5
1H6_SERVANTS.2,1H6_SERVANTS.2,m,history,0,other,6,4
1H6_SERVANTS.3,1H6_SERVANTS.3,m,history,0,other,6,9
1H6_SERVANTS.GLOUCESTER,1H6_SERVANTS.GLOUCESTER,m,history,0,other,6,18
1H6_SERVANTS.GLOUCESTER.0.1,1H6_SERVANTS.GLOUCESTER.0.1,m,history,0,other,6,40
1H6_SERVANTS.GLOUCESTER.0.2,1H6_SERVANTS.GLOUCESTER.0.2,m,history,0,other,6,83
1H6_SERVANTS.TALBOT.1,1H6_SERVANTS.TALBOT.1,m,history,1,other,6,10
1H6_SERVANTS.WINCHESTER.0.1,1H6_SERVANTS.WINCHESTER.0.1,m,history,0,other,6,29
1H6_SOLDIERS.ENGLISH.0.1,1H6_SOLDIERS.ENGLISH.0.1,m,history,1,other,4,7
1H6_SOLDIERS.ENGLISH.1,1H6_SOLDIERS.ENGLISH.1,m,history,0,other,6,34
1H6_SOLDIERS.ENGLISH.Captain,1H6_SOLDIERS.ENGLISH.Captain,m,history,0,other,4,22
1H6_SOLDIERS.ENGLISH.SOMERSET.0.1,1H6_SOLDIERS.ENGLISH.SOMERSET.0.1,m,history,1,other,4,16
1H6_SOLDIERS.FRENCH.PUCELLE.0.1,1H6_SOLDIERS.FRENCH.PUCELLE.0.1,m,history,1,other,6,21
1H6_SOLDIERS.FRENCH.Scout,1H6_SOLDIERS.FRENCH.Scout,m,history,0,other,6,31
1H6_SOLDIERS.FRENCH.Sergeant,1H6_SOLDIERS.FRENCH.Sergeant,m,history,0,other,3,31
1H6_Salisbury,1H6_Salisbury,m,history,0,other,1,113
1H6_Shepherd,1H6_Shepherd,m,history,0,other,5,201
1H6_Somerset,1H6_Somerset,m,history,0,other,1,513
1H6_Suffolk,1H6_Suffolk,m,history,0,other,1,1304
1H6_Talbot,1H6_Talbot,m,history,0,other,2,3109
1H6_Vernon,1H6_Vernon,m,history,0,other,2,237
1H6_WARDERS.1,1H6_WARDERS.1,m,history,1,other,6,22
1H6_WARDERS.2,1H6_WARDERS.2,m,history,1,other,6,9
1H6_WATCHMEN.1,1H6_WATCHMEN.1,m,history,0,other,6,29
1H6_Warwick,1H6_Warwick,m,history,0,other,1,542
1H6_Watchman,1H6_Watchman,m,history,0,other,6,10
1H6_Woodville,1H6_Woodville,m,history,0,other,2,38
1H6_York,1H6_York,m,history,0,other,1,1385
2H4_Archbishop,2H4_Archbishop,m,history,0,other,1,1094
2H4_BEADLES.0.1,2H4_BEADLES.0.1,m,history,0,other,5,72
2H4_Bardolph,2H4_Bardolph,m,history,0,other,5,310
2H4_Bedford,2H4_Bedford,m,history,0,other,1,812
2H4_Bullcalf,2H4_Bullcalf,m,history,1,other,6,109
2H4_ChiefJustice,2H4_ChiefJustice,m,history,0,antag,1,1137
2H4_Clarence,2H4_Clarence,m,history,0,other,1,170
2H4_Colevile,2H4_Colevile,m,history,1,other,2,64
2H4_DRAWERS.1,2H4_DRAWERS.1,m,history,0,other,6,68
2H4_DRAWERS.Francis,2H4_DRAWERS.Francis,m,history,0,other,6,60
2H4_DRAWERS.Will,2H4_DRAWERS.Will,m,history,0,other,6,33
2H4_DRAWERS.X,2H4_DRAWERS.X,m,history,0,other,6,9
2H4_Davy,2H4_Davy,m,history,0,other,6,276
2H4_DollTearsheet,2H4_DollTearsheet,f,history,0,other,6,638
2H4_Falstaff,2H4_Falstaff,m,history,0,fool,2,5477
2H4_Feeble,2H4_Feeble,m,history,1,other,6,95
2H4_GROOMS.1,2H4_GROOMS.1,m,history,0,other,6,16
2H4_GROOMS.2,2H4_GROOMS.2,m,history,0,other,6,5
2H4_Gloucester,2H4_Gloucester,m,history,0,other,1,122
2H4_Harcourt,2H4_Harcourt,m,history,0,other,6,64
2H4_Hastings,2H4_Hastings,m,history,0,other,1,415
2H4_HenryIV,2H4_HenryIV,m,history,0,other,0,2281
2H4_HenryV,2H4_HenryV,m,history,0,protag,1,2445
2H4_LadyNorthumberland,2H4_LadyNorthumberland,f,history,0,other,1,38
2H4_LadyPercy,2H4_LadyPercy,f,history,0,other,1,372
2H4_LordBardolph,2H4_LordBardolph,m,history,0,other,1,643
2H4_MESSENGERS.1,2H4_MESSENGERS.1,m,history,0,other,6,33
2H4_MESSENGERS.Gower,2H4_MESSENGERS.Gower,m,history,0,other,6,56
2H4_MistressQuickly,2H4_MistressQuickly,f,history,0,other,4,1425
2H4_Morton,2H4_Morton,m,history,0,other,2,633
2H4_Mouldy,2H4_Mouldy,m,history,1,other,6,95
2H4_Mowbray,2H4_Mowbray,m,history,0,other,1,434
2H4_Northumberland,2H4_Northumberland,m,history,0,other,1,819
2H4_OFFICERS.Fang,2H4_OFFICERS.Fang,m,history,0,other,5,53
2H4_OFFICERS.Snare,2H4_OFFICERS.Snare,m,history,0,other,6,19
2H4_Peto,2H4_Peto,m,history,0,other,6,44
2H4_Pistol,2H4_Pistol,m,history,0,other,6,553
2H4_Poins,2H4_Poins,m,history,0,other,2,474
2H4_Porter,2H4_Porter,m,history,0,other,6,28
2H4_SERVANTS.CHIEFJUSTICE.1,2H4_SERVANTS.CHIEFJUSTICE.1,m,history,1,other,6,85
2H4_SERVANTS.FALSTAFF.1,2H4_SERVANTS.FALSTAFF.1,m,history,0,other,6,214
2H4_Shadow,2H4_Shadow,m,history,0,other,6,6
2H4_Shallow,2H4_Shallow,m,history,0,other,2,1570
2H4_Silence,2H4_Silence,m,history,0,other,2,257
2H4_Travers,2H4_Travers,m,history,0,other,6,112
2H4_Wart,2H4_Wart,m,history,1,other,6,4
2H4_Warwick,2H4_Warwick,m,history,0,other,1,573
2H4_Westmoreland,2H4_Westmoreland,m,history,0,other,1,851
2H6_Beadle,2H6_Beadle,m,history,1,other,5,12
2H6_Bevis,2H6_Bevis,m,history,0,other,6,168
2H6_Bolingbroke,2H6_Bolingbroke,m,history,0,other,6,181
2H6_Buckingham,2H6_Buckingham,m,history,0,other,1,562
2H6_CITIZENS,2H6_CITIZENS,m,history,0,other,6,20
2H6_CITIZENS.LONDON.0.1,2H6_CITIZENS.LONDON.0.1,m,history,0,other,6,38
2H6_CITIZENS.STALBANS.0.1,2H6_CITIZENS.STALBANS.0.1,m,history,0,other,6,29
2H6_Cade,2H6_Cade,m,history,0,other,4,2142
2H6_CardinalBeaufort,2H6_CardinalBeaufort,m,history,0,other,1,816
2H6_Clerk,2H6_Clerk,m,history,1,other,3,18
2H6_Clifford,2H6_Clifford,m,history,0,other,1,468
2H6_Dick,2H6_Dick,m,history,0,other,4,327
2H6_DuchessOfGloucester,2H6_DuchessOfGloucester,f,history,0,other,1,963
2H6_EdwardIV,2H6_EdwardIV,m,history,0,other,1,8
2H6_FOLLOWERS.CADE,2H6_FOLLOWERS.CADE,m,history,0,other,6,66
2H6_FOLLOWERS.CADE.0,2H6_FOLLOWERS.CADE.0,m,history,0,other,6,70
2H6_GENTLEMEN.1,2H6_GENTLEMEN.1,m,history,0,other,2,56
2H6_GENTLEMEN.2,2H6_GENTLEMEN.2,m,history,0,other,2,10
2H6_George,2H6_George,m,history,0,other,6,34
2H6_Gloucester,2H6_Gloucester,m,history,0,other,1,2346
2H6_HERALDS.X.1,2H6_HERALDS.X.1,m,history,0,other,3,17
2H6_HenryVI,2H6_HenryVI,m,history,0,other,0,2480
2H6_Holland,2H6_Holland,m,history,0,other,6,189
2H6_Horner,2H6_Horner,m,history,0,other,4,171
2H6_Hume,2H6_Hume,m,history,0,other,3,244
2H6_Iden,2H6_Iden,m,history,0,other,3,432
2H6_Jourdain,2H6_Jourdain,f,history,0,other,6,27
2H6_Lieutenant,2H6_Lieutenant,m,history,0,other,6,480
2H6_MESSENGERS.1,2H6_MESSENGERS.1,m,history,0,other,6,75
2H6_MESSENGERS.2,2H6_MESSENGERS.2,m,history,0,other,6,35
2H6_MESSENGERS.Post,2H6_MESSENGERS.Post,m,history,0,other,6,45
2H6_MESSENGERS.X.1,2H6_MESSENGERS.X.1,m,history,1,other,6,24
2H6_MESSENGERS.X.2,2H6_MESSENGERS.X.2,m,history,0,other,6,32
2H6_MESSENGERS.X.3,2H6_MESSENGERS.X.3,m,history,0,other,6,59
2H6_MURDERERS.0.1,2H6_MURDERERS.0.1,m,history,0,other,6,31
2H6_MURDERERS.0.2,2H6_MURDERERS.0.2,m,history,0,other,6,17
2H6_Master,2H6_Master,m,history,1,other,6,9
2H6_Mate,2H6_Mate,m,history,0,other,6,10
2H6_MayorOfStAlbans,2H6_MayorOfStAlbans,m,history,1,other,3,15
2H6_Michael,2H6_Michael,m,history,0,other,6,62
2H6_NEIGHBORS.1,2H6_NEIGHBORS.1,m,history,0,other,6,21
2H6_NEIGHBORS.2,2H6_NEIGHBORS.2,m,history,0,other,6,8
2H6_NEIGHBORS.3,2H6_NEIGHBORS.3,m,history,0,other,6,15
2H6_PETITIONERS,2H6_PETITIONERS,m,history,1,other,6,4
2H6_PETITIONERS.0.1,2H6_PETITIONERS.0.1,m,history,0,other,6,82
2H6_PETITIONERS.0.2,2H6_PETITIONERS.0.2,m,history,0,other,6,43
2H6_PRENTICES.1,2H6_PRENTICES.1,m,history,0,other,5,10
2H6_PRENTICES.2,2H6_PRENTICES.2,m,history,0,other,5,14
2H6_QueenMargaret,2H6_QueenMargaret,f,history,0,other,0,2503
2H6_RichardIII,2H6_RichardIII,m,history,0,other,1,195
2H6_SERVANTS.GLOUCESTER.0.1,2H6_SERVANTS.GLOUCESTER.0.1,m,history,1,other,6,13
2H6_SOLDIERS.1,2H6_SOLDIERS.1,m,history,1,other,6,4
2H6_Salisbury,2H6_Salisbury,m,history,0,other,1,723
2H6_Sawyer,2H6_Sawyer,m,history,0,other,6,32
2H6_Saye,2H6_Saye,m,history,0,other,1,361
2H6_Scales,2H6_Scales,m,history,0,other,1,64
2H6_Sheriff,2H6_Sheriff,m,history,0,other,4,34
2H6_Simpcox,2H6_Simpcox,m,history,1,other,6,167
2H6_SimpcoxWife,2H6_SimpcoxWife,f,history,0,other,6,56
2H6_Smith,2H6_Smith,m,history,0,other,4,164
2H6_Somerset,2H6_Somerset,m,history,0,other,1,182
2H6_Spirit,2H6_Spirit,m,history,0,other,7,61
2H6_Stafford,2H6_Stafford,m,history,0,other,2,112
2H6_Stanley,2H6_Stanley,m,history,0,other,2,61
2H6_Suffolk,2H6_Suffolk,m,history,0,other,1,2306
2H6_Thump,2H6_Thump,m,history,1,other,5,197
2H6_Vaux,2H6_Vaux,m,history,0,other,2,84
2H6_Warwick,2H6_Warwick,m,history,0,other,1,1065
2H6_Whitmore,2H6_Whitmore,m,history,0,other,6,153
2H6_WilliamStafford,2H6_WilliamStafford,m,history,0,other,2,46
2H6_York,2H6_York,m,history,0,other,1,2990
2H6_YoungClifford,2H6_YoungClifford,m,history,0,other,1,346
3H6_ALDERMEN,3H6_ALDERMEN,m,history,1,other,1,5
3H6_ATTENDANTS.EDWARD.1,3H6_ATTENDANTS.EDWARD.1,m,history,1,other,1,16
3H6_Clarence,3H6_Clarence,m,history,0,other,1,836
3H6_Clifford,3H6_Clifford,m,history,0,other,1,1092
3H6_EdwardIV,3H6_EdwardIV,m,history,0,other,1,3483
3H6_Exeter,3H6_Exeter,m,history,0,other,1,136
3H6_Father,3H6_Father,m,history,0,other,6,218
3H6_GAMEKEEPERS.1,3H6_GAMEKEEPERS.1,m,history,0,other,5,147
3H6_GAMEKEEPERS.2,3H6_GAMEKEEPERS.2,m,history,0,other,5,123
3H6_Hastings,3H6_Hastings,m,history,0,other,1,158
3H6_HenryVI,3H6_HenryVI,m,history,0,other,0,2904
3H6_Huntsman,3H6_Huntsman,m,history,1,other,6,18
3H6_JohnMortimer,3H6_JohnMortimer,m,history,1,other,2,10
3H6_KingLewis,3H6_KingLewis,m,history,0,other,0,516
3H6_LadyBona,3H6_LadyBona,f,history,0,other,1,71
3H6_Lieutenant,3H6_Lieutenant,m,history,0,other,3,21
3H6_MESSENGERS.1,3H6_MESSENGERS.1,m,history,0,other,6,6
3H6_MESSENGERS.2,3H6_MESSENGERS.2,m,history,0,other,6,8
3H6_MESSENGERS.Post,3H6_MESSENGERS.Post,m,history,0,other,6,224
3H6_MESSENGERS.X.1,3H6_MESSENGERS.X.1,m,history,1,other,6,32
3H6_MESSENGERS.X.2,3H6_MESSENGERS.X.2,m,history,0,other,6,162
3H6_MESSENGERS.X.3,3H6_MESSENGERS.X.3,m,history,0,other,6,24
3H6_MESSENGERS.X.4,3H6_MESSENGERS.X.4,m,history,0,other,6,46
3H6_MESSENGERS.X.5,3H6_MESSENGERS.X.5,m,history,1,other,6,14
3H6_MayorOfYork,3H6_MayorOfYork,m,history,1,other,3,48
3H6_Montague,3H6_Montague,m,history,0,other,1,118
3H6_Montgomery,3H6_Montgomery,m,history,0,other,2,119
3H6_Norfolk,3H6_Norfolk,m,history,0,other,1,26
3H6_Northumberland,3H6_Northumberland,m,history,0,other,1,244
3H6_Oxford,3H6_Oxford,m,history,0,other,1,277
3H6_PrinceEdward,3H6_PrinceEdward,m,history,0,other,1,358
3H6_QueenElizabeth,3H6_QueenElizabeth,f,history,0,other,2,594
3H6_QueenMargaret,3H6_QueenMargaret,f,history,0,other,0,2246
3H6_RichardIII,3H6_RichardIII,m,history,0,other,1,3174
3H6_Rivers,3H6_Rivers,m,history,0,other,1,54
3H6_Rutland,3H6_Rutland,m,history,0,other,1,196
3H6_SOLDIERS.MONTGOMERY,3H6_SOLDIERS.MONTGOMERY,m,history,1,other,6,5
3H6_SOLDIERS.YORK,3H6_SOLDIERS.YORK,m,history,1,other,6,5
3H6_SOLDIERS.YORK.0.1,3H6_SOLDIERS.YORK.0.1,m,history,0,other,6,23
3H6_Somerset,3H6_Somerset,m,history,0,other,1,262
3H6_Somerville,3H6_Somerville,m,history,0,other,2,44
3H6_Son,3H6_Son,m,history,0,other,6,190
3H6_Tutor,3H6_Tutor,m,history,0,other,2,24
3H6_WATCHMEN.1,3H6_WATCHMEN.1,m,history,0,other,6,62
3H6_WATCHMEN.2,3H6_WATCHMEN.2,m,history,0,other,6,48
3H6_WATCHMEN.3,3H6_WATCHMEN.3,m,history,0,other,6,74
3H6_Warwick,3H6_Warwick,m,history,0,other,1,3414
3H6_Westmorland,3H6_Westmorland,m,history,0,other,1,85
3H6_York,3H6_York,m,history,0,other,1,1358
AWW_ATTENDANTS.KING.0.1,AWW_ATTENDANTS.KING.0.1,m,comedy,0,other,1,32
AWW_ATTENDANTS.KING.0.2,AWW_ATTENDANTS.KING.0.2,m,comedy,1,other,1,29
AWW_Bertram,AWW_Bertram,m,comedy,0,antag,1,2033
AWW_Countess,AWW_Countess,f,comedy,0,other,1,2175
AWW_Diana,AWW_Diana,f,comedy,0,other,4,1024
AWW_Duke,AWW_Duke,m,comedy,0,other,1,124
AWW_GENTLEMEN.1,AWW_GENTLEMEN.1,m,comedy,0,other,2,61
AWW_GENTLEMEN.2,AWW_GENTLEMEN.2,m,comedy,0,other,2,79
AWW_King,AWW_King,m,comedy,0,other,0,2831
AWW_LORDS.COURT.1,AWW_LORDS.COURT.1,m,comedy,0,other,1,11
AWW_LORDS.COURT.2,AWW_LORDS.COURT.2,m,comedy,0,other,1,13
AWW_LORDS.COURT.3,AWW_LORDS.COURT.3,m,comedy,0,other,1,8
AWW_LORDS.COURT.4,AWW_LORDS.COURT.4,m,comedy,0,other,1,14
AWW_LORDS.DUMAINE.1,AWW_LORDS.DUMAINE.1,m,comedy,0,other,1,1100
AWW_LORDS.DUMAINE.2,AWW_LORDS.DUMAINE.2,m,comedy,0,other,1,837
AWW_Lafew,AWW_Lafew,m,comedy,0,other,1,2219
AWW_Mariana,AWW_Mariana,f,comedy,0,other,4,172
AWW_Page,AWW_Page,m,comedy,1,other,6,7
AWW_Parolles,AWW_Parolles,m,comedy,0,other,4,2995
AWW_SOLDIERS,AWW_SOLDIERS,m,comedy,1,other,6,7
AWW_SOLDIERS.0.1,AWW_SOLDIERS.0.1,m,comedy,1,other,6,14
AWW_SOLDIERS.Interpreter,AWW_SOLDIERS.Interpreter,m,comedy,0,other,6,607
AWW_Servant,AWW_Servant,m,comedy,0,other,6,34
AWW_Steward,AWW_Steward,m,comedy,0,other,4,345
AWW_Widow,AWW_Widow,f,comedy,0,other,4,435
AYL_Adam,AYL_Adam,m,comedy,0,other,6,513
AYL_Audrey,AYL_Audrey,f,comedy,0,other,6,149
AYL_Celia,AYL_Celia,f,comedy,0,other,1,2106
AYL_Charles,AYL_Charles,m,comedy,0,other,5,375
AYL_Corin,AYL_Corin,m,comedy,0,other,5,549
AYL_Dennis,AYL_Dennis,m,comedy,1,other,6,17
AYL_DukeFrederick,AYL_DukeFrederick,m,comedy,0,antag,0,529
AYL_DukeSenior,AYL_DukeSenior,m,comedy,0,other,0,808
AYL_Hymen,AYL_Hymen,m,comedy,0,other,7,134
AYL_Jaques,AYL_Jaques,m,comedy,0,other,1,1769
AYL_LORDS.FREDERICK.0.1,AYL_LORDS.FREDERICK.0.1,m,comedy,0,other,1,32
AYL_LORDS.FREDERICK.0.2,AYL_LORDS.FREDERICK.0.2,m,comedy,0,other,1,63
AYL_LORDS.FREDERICK.LeBeau,AYL_LORDS.FREDERICK.LeBeau,m,comedy,0,other,2,371
AYL_LORDS.SENIOR,AYL_LORDS.SENIOR,m,comedy,0,other,1,39
AYL_LORDS.SENIOR.0.1,AYL_LORDS.SENIOR.0.1,m,comedy,0,other,1,359
AYL_LORDS.SENIOR.0.2,AYL_LORDS.SENIOR.0.2,m,comedy,0,other,1,71
AYL_LORDS.SENIOR.Amiens,AYL_LORDS.SENIOR.Amiens,m,comedy,0,other,1,278
AYL_Oliver,AYL_Oliver,m,comedy,0,other,2,1164
AYL_OliverMartext,AYL_OliverMartext,m,comedy,0,other,4,36
AYL_Orlando,AYL_Orlando,m,comedy,0,other,2,2370
AYL_Phoebe,AYL_Phoebe,f,comedy,0,other,5,694
AYL_Rosalind,AYL_Rosalind,f,comedy,0,protag,1,5697
AYL_SERVANTS.1,AYL_SERVANTS.1,m,comedy,0,other,6,213
AYL_SERVANTS.2,AYL_SERVANTS.2,m,comedy,0,other,6,196
AYL_SecondBrother,AYL_SecondBrother,m,comedy,0,other,2,128
AYL_Silvius,AYL_Silvius,m,comedy,0,other,5,540
AYL_William,AYL_William,m,comedy,1,other,6,41
Ado_ATTENDANTS.0.1,Ado_ATTENDANTS.0.1,m,comedy,1,other,1,4
Ado_Antonio,Ado_Antonio,m,comedy,1,other,1,19
Ado_Balthasar,Ado_Balthasar,m,comedy,0,other,2,180
Ado_Beatrice,Ado_Beatrice,f,comedy,0,protag,1,2359
Ado_Benedick,Ado_Benedick,m,comedy,0,other,1,3761
Ado_Borachio,Ado_Borachio,m,comedy,0,other,2,997
Ado_Boy,Ado_Boy,m,comedy,1,other,3,6
Ado_Claudio,Ado_Claudio,m,comedy,0,other,1,2012
Ado_Conrade,Ado_Conrade,m,comedy,0,other,2,248
Ado_Dogberry,Ado_Dogberry,m,comedy,0,fool,4,1541
Ado_DonJohn,Ado_DonJohn,m,comedy,0,antag,1,900
Ado_DonPedro,Ado_DonPedro,m,comedy,0,other,0,2461
Ado_FriarFrancis,Ado_FriarFrancis,m,comedy,0,other,2,592
Ado_Hero,Ado_Hero,f,comedy,0,other,1,980
Ado_Leonato,Ado_Leonato,m,comedy,0,other,1,2642
Ado_LeonatosBrother,Ado_LeonatosBrother,m,comedy,0,other,1,396
Ado_MESSENGERS.DONPEDRO.1,Ado_MESSENGERS.DONPEDRO.1,m,comedy,0,other,2,17
Ado_MESSENGERS.LEONATO.1,Ado_MESSENGERS.LEONATO.1,m,comedy,0,other,2,211
Ado_Margaret,Ado_Margaret,f,comedy,0,other,2,548
Ado_Sexton,Ado_Sexton,m,comedy,0,other,5,106
Ado_Ursula,Ado_Ursula,f,comedy,0,other,2,362
Ado_Verges,Ado_Verges,m,comedy,0,other,5,185
Ado_WATCHMEN.1,Ado_WATCHMEN.1,m,comedy,0,other,6,101
Ado_WATCHMEN.2,Ado_WATCHMEN.2,m,comedy,0,other,6,24
Ado_WATCHMEN.Seacoal,Ado_WATCHMEN.Seacoal,m,comedy,0,other,6,106
Ant_ATTENDANTS.ANTONY,Ant_ATTENDANTS.ANTONY,m,tragedy,1,other,6,3
Ant_ATTENDANTS.CAESAR,Ant_ATTENDANTS.CAESAR,m,tragedy,1,other,6,11
Ant_Agrippa,Ant_Agrippa,m,tragedy,0,other,2,376
Ant_Alexas,Ant_Alexas,m,tragedy,0,other,2,207
Ant_Ambassador,Ant_Ambassador,m,tragedy,0,other,2,107
Ant_Antony,Ant_Antony,m,tragedy,0,protag,0,5998
Ant_Boy,Ant_Boy,m,tragedy,0,other,6,39
Ant_CAPTAINS,Ant_CAPTAINS,m,tragedy,0,other,6,17
Ant_CAPTAINS.0.1,Ant_CAPTAINS.0.1,m,tragedy,0,other,6,24
Ant_Canidius,Ant_Canidius,m,tragedy,0,other,2,165
Ant_Charmian,Ant_Charmian,f,tragedy,0,other,2,632
Ant_Cleopatra,Ant_Cleopatra,f,tragedy,0,other,0,4695
Ant_Demetrius,Ant_Demetrius,m,tragedy,0,other,2,35
Ant_Diomedes,Ant_Diomedes,m,tragedy,0,other,2,128
Ant_Dolabella,Ant_Dolabella,m,tragedy,0,other,1,286
Ant_Egyptian,Ant_Egyptian,m,tragedy,0,other,6,37
Ant_Enobarbus,Ant_Enobarbus,m,tragedy,0,other,1,2436
Ant_Eros,Ant_Eros,m,tragedy,0,other,6,284
Ant_GUARDS,Ant_GUARDS,m,tragedy,0,other,6,9
Ant_GUARDS.0.1,Ant_GUARDS.0.1,m,tragedy,0,other,6,36
Ant_GUARDS.0.2,Ant_GUARDS.0.2,m,tragedy,0,other,6,15
Ant_GUARDS.0.3,Ant_GUARDS.0.3,m,tragedy,0,other,6,11
Ant_GUARDS.CAESAR.0.1,Ant_GUARDS.CAESAR.0.1,m,tragedy,0,other,6,86
Ant_GUARDS.CAESAR.0.2,Ant_GUARDS.CAESAR.0.2,m,tragedy,1,other,6,9
Ant_GUARDS.CAESAR.1,Ant_GUARDS.CAESAR.1,m,tragedy,0,other,6,21
Ant_GUARDS.Dercetus,Ant_GUARDS.Dercetus,m,tragedy,0,other,6,159
Ant_Gallus,Ant_Gallus,m,tragedy,1,other,6,24
Ant_Iras,Ant_Iras,f,tragedy,0,other,2,160
Ant_LADIES,Ant_LADIES,m,tragedy,0,other,6,3
Ant_Lepidus,Ant_Lepidus,m,tragedy,0,other,0,411
Ant_MESSENGERS.ANTONY.1,Ant_MESSENGERS.ANTONY.1,m,tragedy,0,other,6,83
