character,actual,predicted
2H6_Buckingham,1,0
2H6_CITIZENS,6,6
2H6_CITIZENS.LONDON.0.1,6,6
2H6_CITIZENS.STALBANS.0.1,6,1
2H6_Cade,4,0
2H6_CardinalBeaufort,1,1
2H6_Clerk,3,6
2H6_Clifford,1,1
2H6_Dick,4,6
2H6_DuchessOfGloucester,1,1
2H6_EdwardIV,1,6
2H6_FOLLOWERS.CADE,6,6
2H6_FOLLOWERS.CADE.0,6,6
2H6_GENTLEMEN.1,2,1
2H6_GENTLEMEN.2,2,6
2H6_George,6,6
2H6_Gloucester,1,1
2H6_HERALDS.X.1,3,6
2H6_HenryVI,0,0
2H6_Holland,6,4
2H6_Horner,4,2
2H6_Hume,3,6
2H6_Iden,3,2
2H6_Jourdain,6,6
2H6_Lieutenant,6,0
2H6_MESSENGERS.1,6,1
2H6_MESSENGERS.2,6,6
2H6_MESSENGERS.Post,6,1
2H6_MESSENGERS.X.1,6,2
2H6_MESSENGERS.X.2,6,1
2H6_MESSENGERS.X.3,6,1
2H6_MURDERERS.0.1,6,6
2H6_MURDERERS.0.2,6,1
2H6_Master,6,6
2H6_Mate,6,6
2H6_MayorOfStAlbans,3,6
2H6_Michael,6,6
2H6_NEIGHBORS.1,6,1
2H6_NEIGHBORS.2,6,6
2H6_NEIGHBORS.3,6,6
2H6_PETITIONERS,6,1
2H6_PETITIONERS.0.1,6,6
2H6_PETITIONERS.0.2,6,1
2H6_PRENTICES.1,5,6
2H6_PRENTICES.2,5,1
2H6_QueenMargaret,0,1
2H6_RichardIII,1,1
2H6_SERVANTS.GLOUCESTER.0.1,6,6
2H6_SOLDIERS.1,6,6
2H6_Salisbury,1,2
2H6_Sawyer,6,6
2H6_Saye,1,p
2H6_Scales,1,1
2H6_Sheriff,4,6
2H6_Simpcox,6,6
2H6_SimpcoxWife,6,6
2H6_Smith,4,6
2H6_Somerset,1,2
2H6_Spirit,7,6
2H6_Stafford,2,6
2H6_Stanley,2,6
2H6_Suffolk,1,p
2H6_Thump,5,6
2H6_Vaux,2,6
2H6_Warwick,1,1
2H6_Whitmore,6,6
2H6_WilliamStafford,2,6
2H6_York,1,2
2H6_YoungClifford,1,1
3H6_ALDERMEN,1,6
3H6_ATTENDANTS.EDWARD.1,1,6
3H6_Clarence,1,0
3H6_Clifford,1,1
3H6_EdwardIV,1,0
3H6_Exeter,1,6
3H6_Father,6,1
3H6_GAMEKEEPERS.1,5,1
3H6_GAMEKEEPERS.2,5,0
3H6_Hastings,1,0
3H6_HenryVI,0,1
3H6_Huntsman,6,6
3H6_JohnMortimer,2,6
3H6_KingLewis,0,0
3H6_LadyBona,1,1
3H6_Lieutenant,3,1
3H6_MESSENGERS.1,6,1
3H6_MESSENGERS.2,6,6
3H6_MESSENGERS.Post,6,1
3H6_MESSENGERS.X.1,6,6
3H6_MESSENGERS.X.2,6,1
3H6_MESSENGERS.X.3,6,6
3H6_MESSENGERS.X.4,6,6
3H6_MESSENGERS.X.5,6,1
3H6_MayorOfYork,3,1
3H6_Montague,1,1
3H6_Montgomery,2,1
3H6_Norfolk,1,6
3H6_Northumberland,1,1
3H6_Oxford,1,1
3H6_PrinceEdward,1,1
3H6_QueenElizabeth,2,2
3H6_QueenMargaret,0,0
3H6_RichardIII,1,0
3H6_Rivers,1,1
3H6_Rutland,1,1
3H6_SOLDIERS.MONTGOMERY,6,1
3H6_SOLDIERS.YORK,6,1
3H6_SOLDIERS.YORK.0.1,6,1
3H6_Somerset,1,1
3H6_Somerville,2,1
3H6_Son,6,1
3H6_Tutor,2,6
3H6_WATCHMEN.1,6,1
3H6_WATCHMEN.2,6,6
3H6_WATCHMEN.3,6,1
3H6_Warwick,1,0
3H6_Westmorland,1,1
3H6_York,1,1
AWW_ATTENDANTS.KING.0.1,1,6
AWW_ATTENDANTS.KING.0.2,1,6
AWW_Bertram,1,2
AWW_Countess,1,3
AWW_Diana,4,5
AWW_Duke,1,6
AWW_Epilogue,p,1
AWW_Fool,p,6
AWW_GENTLEMEN.1,2,6
AWW_GENTLEMEN.2,2,6
AWW_GENTLEMEN.3,p,3
AWW_Helen,p,2
AWW_King,0,0
AWW_LORDS.COURT.1,1,6
AWW_LORDS.COURT.2,1,6
AWW_LORDS.COURT.3,1,6
AWW_LORDS.COURT.4,1,1
AWW_LORDS.DUMAINE.1,1,4
AWW_LORDS.DUMAINE.2,1,4
AWW_Lafew,1,3
AWW_Mariana,4,p
AWW_Page,6,6
AWW_Parolles,4,p
AWW_SOLDIERS,6,1
AWW_SOLDIERS.0.1,6,1
AWW_SOLDIERS.Interpreter,6,4
AWW_Servant,6,6
AWW_Steward,4,3
AWW_Widow,4,6
AYL_Adam,6,6
AYL_Audrey,6,6
AYL_Celia,1,6
AYL_Charles,5,2
AYL_Corin,5,6
AYL_Dennis,6,6
AYL_DukeFrederick,0,0
AYL_DukeSenior,0,4
AYL_Hymen,7,1
AYL_Jaques,1,2
AYL_LORDS.FREDERICK.0.1,1,6
AYL_LORDS.FREDERICK.0.2,1,1
AYL_LORDS.FREDERICK.LeBeau,2,4
AYL_LORDS.SENIOR,1,1
AYL_LORDS.SENIOR.0.1,1,4
AYL_LORDS.SENIOR.0.2,1,1
AYL_LORDS.SENIOR.Amiens,1,2
AYL_Oliver,2,1
AYL_OliverMartext,4,1
AYL_Orlando,2,1
AYL_Phoebe,5,1
AYL_Rosalind,1,2
AYL_SERVANTS.1,6,7
AYL_SERVANTS.2,6,7
AYL_SecondBrother,2,1
AYL_Silvius,5,1
AYL_Touchstone,p,2
AYL_William,6,6
Ado_ATTENDANTS.0.1,1,6
Ado_Antonio,1,6
Ado_Balthasar,2,1
Ado_Beatrice,1,2
Ado_Benedick,1,2
Ado_Borachio,2,4
Ado_Boy,3,6
Ado_Claudio,1,2
Ado_Conrade,2,6
Ado_Dogberry,4,4
Ado_DonJohn,1,2
Ado_DonPedro,0,4
Ado_FriarFrancis,2,2
Ado_Hero,1,2
Ado_Leonato,1,2
Ado_LeonatosBrother,1,1
Ado_MESSENGERS.DONPEDRO.1,2,1
Ado_MESSENGERS.LEONATO.1,2,1
Ado_MUSICIANS,p,1
Ado_Margaret,2,1
Ado_Sexton,5,3
Ado_Ursula,2,4
Ado_Verges,5,4
Ado_WATCHMEN.1,6,6
Ado_WATCHMEN.2,6,6
Ado_WATCHMEN.Seacoal,6,6
Ant_ATTENDANTS.ANTONY,6,6
Ant_ATTENDANTS.CAESAR,6,6
Ant_Agrippa,2,4
Ant_Alexas,2,5
Ant_Ambassador,2,6
Ant_Antony,0,5
Ant_Boy,6,6
Ant_CAPTAINS,6,6
Ant_CAPTAINS.0.1,6,6
Ant_Canidius,2,6
Ant_Charmian,2,5
Ant_Cleopatra,0,5
Ant_Countryman,p,2
Ant_Demetrius,2,2
Ant_Diomedes,2,6
Ant_Dolabella,1,5
Ant_Egyptian,6,1
Ant_Enobarbus,1,5
Ant_Eros,6,6
Ant_GUARDS,6,1
Ant_GUARDS.0.1,6,6
Ant_GUARDS.0.2,6,1
Ant_GUARDS.0.3,6,1
Ant_GUARDS.CAESAR.0.1,6,1
Ant_GUARDS.CAESAR.0.2,6,1
Ant_GUARDS.CAESAR.1,6,6
Ant_GUARDS.Dercetus,6,6
Ant_Gallus,6,6
Ant_Iras,2,1
Ant_LADIES,6,1
Ant_Lepidus,0,6
Ant_MESSENGERS.ANTONY.1,6,2
Ant_MESSENGERS.ANTONY.2,6,6
Ant_MESSENGERS.ANTONY.3,6,1
Ant_MESSENGERS.CAESAR.1,6,1
Ant_MESSENGERS.CAESAR.2,6,6
Ant_MESSENGERS.X.1,6,6
Ant_MESSENGERS.X.2,6,5
Ant_MESSENGERS.X.3,6,6
Ant_MESSENGERS.X.4,6,1
Ant_MESSENGERS.X.5,6,1
Ant_Maecenas,2,4
Ant_Mardian,2,2
Ant_Menas,4,6
Ant_Octavia,1,6
Ant_Octavius,0,4
Ant_Philo,2,6
Ant_Pompey,0,5
Ant_Proculeius,2,5
Ant_SERVANTS,6,1
Ant_SERVANTS.0.1,6,6
Ant_SERVANTS.0.2,6,1
Ant_SERVANTS.X.1,6,1
Ant_SERVANTS.X.2,6,6
Ant_SOLDIERS.ANTONY,6,1
Ant_SOLDIERS.ANTONY.0.1,6,1
Ant_SOLDIERS.ANTONY.0.2,6,0
Ant_SOLDIERS.ANTONY.0.3,6,1
Ant_SOLDIERS.ANTONY.0.4,6,1
Ant_SOLDIERS.ANTONY.X.1,6,1
Ant_SOLDIERS.ANTONY.X.2,6,6
Ant_SOLDIERS.ANTONY.X.3,3,6
Ant_SOLDIERS.CAESAR.X.1,6,1
Ant_Scarus,3,1
Ant_Seleucus,2,6
Ant_Silius,3,1
Ant_Soothsayer,p,6
Ant_Taurus,2,6
Ant_Thidias,2,6
Ant_Varrius,3,1
Ant_Ventidius,2,0
Ant_WATCHMEN.1,6,6
Ant_WATCHMEN.2,6,6
Ant_WATCHMEN.Sentry,6,1
Cor_AEDILES,4,6
Cor_AEDILES.X.2,4,2
Cor_AEDILES.X.3,4,1
Cor_Adrian,6,1
Cor_Aufidius,1,1
Cor_CITIZENS.ANTIUM.1,4,6
Cor_CITIZENS.ROMAN,5,5
Cor_CITIZENS.ROMAN.0.1,5,5
Cor_CITIZENS.ROMAN.0.2,5,6
Cor_CITIZENS.ROMAN.0.3,5,5
Cor_CITIZENS.ROMAN.1,5,1
Cor_CITIZENS.ROMAN.2,5,1
Cor_CITIZENS.ROMAN.3,5,0
Cor_CITIZENS.ROMAN.4,5,1
Cor_CITIZENS.ROMAN.5,5,1
Cor_CITIZENS.ROMAN.6,5,1
Cor_CITIZENS.ROMAN.7,5,1
Cor_CITIZENS.ROMAN.8,5,1
Cor_CITIZENS.VOLSCIAN,5,1
Cor_CONSPIRATORS,5,1
Cor_CONSPIRATORS.0.1,5,1
Cor_CONSPIRATORS.0.2,5,6
Cor_CONSPIRATORS.0.3,5,6
Cor_Cominius,1,4
Cor_Coriolanus,1,1
Cor_Gentlewoman,2,6
Cor_Herald,3,6
Cor_LORDS.VOLSCIAN,1,6
Cor_LORDS.VOLSCIAN.0.1,1,1
Cor_LORDS.VOLSCIAN.0.2,1,6
Cor_LORDS.VOLSCIAN.0.3,1,6
Cor_Lartius,2,6
Cor_MESSENGERS.TRIBUNES.1,6,6
Cor_MESSENGERS.TRIBUNES.2,6,4
Cor_MESSENGERS.X.1,6,6
Cor_MESSENGERS.X.2,6,1
Cor_MESSENGERS.X.3,6,1
Cor_MESSENGERS.X.4,6,1
Cor_Menenius,1,4
Cor_NOBLES.0.1,1,6
Cor_Nicanor,6,p
Cor_OFFICERS.1,4,6
Cor_OFFICERS.2,4,4
Cor_SENATORS.ROMAN,2,6
Cor_SENATORS.ROMAN.0.1,2,1
Cor_SENATORS.ROMAN.0.2,2,1
Cor_SENATORS.VOLSCIAN,5,1
Cor_SENATORS.VOLSCIAN.0.1,2,0
Cor_SENATORS.VOLSCIAN.0.2,2,1
Cor_SERVANTS.1,6,6
Cor_SERVANTS.2,6,6
Cor_SERVANTS.3,6,5
Cor_SOLDIERS.ROMAN,5,6
Cor_SOLDIERS.ROMAN.0.1,6,6
Cor_SOLDIERS.ROMAN.0.2,6,6
Cor_SOLDIERS.ROMAN.0.3,6,6
Cor_SOLDIERS.ROMAN.Lieutenant,3,6
Cor_SOLDIERS.VOLSCIAN.0.1,6,6
Cor_SOLDIERS.VOLSCIAN.Lieutenant,3,6
Cor_TRIBUNES.Brutus,4,4
Cor_TRIBUNES.Sicinius,4,4
Cor_Valeria,1,1
Cor_Virgilia,1,6
Cor_Volumnia,1,0
Cor_WATCHMEN.1,6,6
Cor_WATCHMEN.2,6,6
Cor_YoungMartius,1,1
Cym_ATTENDANTS.0.1,6,6
Cym_ATTENDANTS.0.2,1,1
Cym_ATTENDANTS.1,1,4
Cym_ATTENDANTS.2,2,6
Cym_ATTENDANTS.3,1,6
Cym_ATTENDANTS.CLOTEN.1,1,6
Cym_ATTENDANTS.CLOTEN.2,1,5
Cym_Arviragus,1,5
Cym_Belarius,1,0
Cym_Cloten,1,3
Cym_Cornelius,3,3
Cym_Cymbeline,0,0
Cym_Frenchman,5,2
Cym_GHOSTS.BROTHERS.1,7,1
Cym_GHOSTS.BROTHERS.2,7,1
Cym_GHOSTS.Father,2,1
Cym_GHOSTS.Mother,7,1
Cym_Guiderius,1,5
Cym_Iachimo,2,2
Cym_Imogen,1,5
Cym_JAILERS.1,6,6
Cym_JAILERS.2,6,6
Cym_Jupiter,7,1
Cym_LADIES.IMOGEN,1,1
Cym_LADIES.QUEEN,1,6
Cym_LADIES.QUEEN.0.1,1,6
Cym_Lucius,2,6
Cym_MESSENGERS.1,6,6
Cym_MESSENGERS.2,6,6
Cym_MUSICIANS,p,1
Cym_Philario,2,1
Cym_Pisanio,2,2
Cym_Posthumus,2,1
Cym_Queen,0,6
Cym_SENATORS.1,2,4
Cym_SENATORS.2,2,6
Cym_SOLDIERS.BRITON.0.1,4,6
Cym_SOLDIERS.BRITON.0.2,4,6
Cym_SOLDIERS.ROMAN.0.1,4,1
Cym_Soothsayer,p,7
Cym_TRIBUNES.0.1,3,1
Err_Abbess,3,2
Err_Adriana,2,5
Err_Angelo,3,6
Err_AntipholusOfEphesus,2,1
Err_AntipholusOfSyracuse,2,0
Err_Balthasar,3,1
Err_Courtesan,4,6
Err_DromioOfEphesus,6,6
Err_DromioOfSyracuse,6,6
Err_Duke,0,1
Err_Egeon,2,1
Err_Luce,6,6
Err_Luciana,2,1
Err_Merchant1,3,2
Err_Merchant2,3,6
Err_Messenger,6,6
Err_OFFICERS.Jailer,6,1
Err_OFFICERS.X,5,6
Err_Pinch,3,2
H5_AMBASSADORS.0.1,2,4
H5_ATTENDANTS.ENGLISH,1,1
H5_Alice,2,5
H5_Bardolph,5,5
H5_Bedford,1,1
H5_BishopOfCanterbury,1,4
H5_BishopOfEly,2,7
H5_Bourbon,1,6
H5_Boy,6,6
H5_Brittany,1,1
H5_Burgundy,1,1
H5_Cambridge,1,1
H5_Chorus,p,7
H5_Constable,2,0
H5_Dauphin,1,1
H5_Erpingham,2,1
H5_Exeter,1,2
H5_Fluellen,4,3
H5_Gloucester,1,6
H5_Governor,2,6
H5_Gower,4,4
H5_Grandpre,1,p
H5_Grey,2,1
H5_HERALDS.1,3,1
H5_HenryV,0,0
H5_Jamy,4,6
H5_Katherine,1,5
H5_KingOfFrance,0,4
H5_MESSENGERS.X.1,6,2
H5_MESSENGERS.X.2,6,1
H5_MESSENGERS.X.3,6,1
H5_MacMorris,5,6
H5_MistressQuickly,4,6
H5_Montjoy,3,0
H5_Nym,5,6
H5_Orleans,1,1
H5_Pistol,6,1
H5_QueenOfFrance,0,1
H5_Rambures,1,1
H5_SOLDIERS.ENGLISH.Bates,6,2
H5_SOLDIERS.ENGLISH.Court,6,6
H5_SOLDIERS.ENGLISH.Williams,6,2
H5_SOLDIERS.FRENCH.LeFer,6,6
H5_Salisbury,1,1
H5_Scroop,2,6
H5_Warwick,1,1
H5_Westmoreland,1,1
H5_York,1,1
H8_Abergavenny,2,2
H8_Anne,1,1
H8_BishopOfLincoln,1,1
H8_Brandon,2,6
H8_Buckingham,1,2
H8_Butts,3,2
H8_Campeius,1,6
H8_Capuchius,2,6
H8_Chamberlain,1,4
H8_Chancellor,2,1
H8_Cranmer,1,2
H8_Crier,4,1
H8_Cromwell,1,4
H8_Denny,2,6
H8_Epilogue,p,6
H8_GENTLEMEN.1,2,4
H8_GENTLEMEN.2,2,5
H8_GENTLEMEN.3,2,1
H8_GENTLEMEN.X,2,6
H8_Gardiner,1,6
H8_Garter,4,1
H8_Griffith,2,4
H8_Guilford,2,2
H8_HenryVIII,0,1
H8_Katherine,0,2
H8_Keeper,6,6
H8_LADIES.KATHERINE.0.1,1,1
H8_LADIES.KATHERINE.Patience,6,6
H8_Lovell,2,p
H8_Messenger,6,6
H8_Norfolk,1,4
H8_OldLady,2,6
H8_Page,6,6
H8_Porter,6,6
H8_Prologue,p,4
H8_SECRETARIES.0.1,3,6
H8_SERVANTS.LARDER.1,6,6
H8_SERVANTS.PORTER.1,6,6
H8_SERVANTS.X.1,6,6
H8_Sands,1,6
H8_Scribe,4,1
H8_Sergeant,2,6
H8_Suffolk,1,4
H8_Surrey,1,1
H8_Surveyor,1,4
H8_Usher,2,6
H8_Vaux,2,6
H8_Wolsey,1,2
Ham_AMBASSADORS,2,1
Ham_ATTENDANTS,2,1
Ham_ATTENDANTS.0.1,6,6
Ham_ATTENDANTS.1,2,5
Ham_ATTENDANTS.2,2,1
Ham_ATTENDANTS.GUARDS,2,6
Ham_Barnardo,4,6
Ham_Claudius,0,0
Ham_Cornelius,2,1
Ham_Doctor,3,6
Ham_FOLLOWERS.LAERTES,2,1
Ham_Fortinbras,0,1
Ham_Francisco,6,6
Ham_Gertrude,0,2
Ham_Ghost,7,1
Ham_Gravedigger,5,5
Ham_GravediggersCompanion,5,6
Ham_Guildenstern,2,4
Ham_Hamlet,1,2
Ham_Horatio,2,1
Ham_Laertes,1,1
Ham_MESSENGERS.1,6,6
Ham_MESSENGERS.2,6,6
Ham_Marcellus,4,6
Ham_Ophelia,1,6
Ham_Osric,2,4
Ham_PLAYERS.0.1,p,6
Ham_PLAYERS.1,p,4
Ham_PLAYERS.King,p,0
Ham_PLAYERS.Lucianus,p,1
Ham_PLAYERS.Prologue,p,1
Ham_PLAYERS.Queen,p,1
Ham_Polonius,1,3
Ham_Reynaldo,2,2
Ham_Rosencrantz,2,1
Ham_SAILORS.0.1,6,6
Ham_SOLDIERS.FORTINBRAS.Captain,4,2
Ham_Voltemand,2,0
JC_Antony,1,4
JC_Artemidorus,3,1
JC_Brutus,1,1
JC_COMMONERS.Carpenter,5,6
JC_COMMONERS.Cobbler,5,6
JC_Caesar,0,2
JC_Calphurnia,1,1
JC_Casca,4,2
JC_Cassius,1,5
JC_Cicero,2,1
JC_Cinna,3,6
JC_CinnaPoet,3,2
JC_Decius,2,5
JC_Flavius,4,1
JC_Lepidus,1,1
JC_Ligarius,2,1
JC_Lucius,6,6
JC_Marullus,4,1
JC_Messenger,3,1
JC_Metellus,2,1
JC_Octavius,1,1
JC_PLEBEIANS,5,5
JC_PLEBEIANS.0.1,5,5
JC_PLEBEIANS.0.2,5,5
JC_PLEBEIANS.0.3,5,5
JC_PLEBEIANS.0.4,5,6
JC_Pindarus,6,6
JC_Poet,p,1
JC_Popilius,2,1
JC_Portia,1,1
JC_Publius,2,6
JC_SERVANTS.ANTONY.1,6,1
JC_SERVANTS.CAESAR.1,6,6
JC_SERVANTS.OCTAVIUS.1,6,6
JC_SOLDIERS.ANTONY.0.1,6,1
JC_SOLDIERS.ANTONY.0.2,6,6
JC_SOLDIERS.BRUTUS.0.1,6,6
JC_SOLDIERS.BRUTUS.0.2,6,6
JC_SOLDIERS.BRUTUS.0.3,6,6
JC_SOLDIERS.BRUTUS.Cato,3,6
JC_SOLDIERS.BRUTUS.Claudius,6,6
JC_SOLDIERS.BRUTUS.Clitus,6,6
JC_SOLDIERS.BRUTUS.Dardanus,6,6
JC_SOLDIERS.BRUTUS.Lucilius,3,1
JC_SOLDIERS.BRUTUS.Messala,3,1
JC_SOLDIERS.BRUTUS.Strato,3,6
JC_SOLDIERS.BRUTUS.Titinius,3,1
JC_SOLDIERS.BRUTUS.Varro,6,6
JC_SOLDIERS.BRUTUS.Volumnius,6,6
JC_Soothsayer,p,6
JC_Trebonius,1,1
Jn_Arthur,1,3
Jn_Austria,1,1
Jn_Bastard,1,0
Jn_Bigot,1,6
Jn_Blanche,1,1
Jn_CITIZENS.0.1,2,0
Jn_Chatillion,2,2
Jn_Constance,1,6
Jn_Dauphin,1,0
Jn_EXECUTIONERS.0.1,6,6
Jn_Essex,1,2
Jn_Gurney,3,6
Jn_HERALDS.ENGLISH,3,1
Jn_HERALDS.FRENCH,3,1
Jn_Hubert,2,1
Jn_KingJohn,0,0
Jn_KingPhilip,0,0
Jn_LadyFaulconbridge,2,6
Jn_MESSENGERS.ENGLISH.1,6,1
Jn_MESSENGERS.FRENCH.1,6,1
Jn_Melun,1,2
Jn_Pandulph,1,p
Jn_Pembroke,1,4
Jn_Peter,p,6
Jn_PrinceHenry,0,2
Jn_QueenEleanor,1,1
Jn_RobertFaulconbridge,2,1
Jn_Salisbury,1,1
LLL_Armado,2,7
LLL_Berowne,2,2
LLL_Boy,3,6
LLL_Boyet,1,1
LLL_Costard,p,6
LLL_Dull,5,6
LLL_Dumaine,2,6
LLL_Forester,5,1
LLL_Holofernes,3,4
LLL_Jaquenetta,6,6
LLL_Katherine,1,6
LLL_King,0,1
LLL_LORDS.0,1,1
LLL_Longaville,2,6
LLL_Marcade,3,1
LLL_Maria,1,6
LLL_Nathaniel,4,4
LLL_Princess,0,0
LLL_Rosaline,1,6
LLL_Spring,p,1
LLL_Winter,p,1
Lr_ATTENDANTS.ALBANY,2,6
Lr_ATTENDANTS.CORDELIA.1,2,6
Lr_ATTENDANTS.LEAR.0.3,1,1
Lr_ATTENDANTS.X.1,6,1
Lr_ATTENDANTS.X.2,2,6
Lr_ATTENDANTS.X.3,2,2
Lr_ATTENDANTS.X.4,2,1
Lr_Albany,1,1
Lr_Burgundy,1,6
Lr_Cordelia,0,1
Lr_Cornwall,1,6
Lr_Curan,6,6
Lr_Doctor,2,6
Lr_Edgar,1,1
Lr_Edmund,1,3
Lr_Fool,p,6
Lr_France,0,1
Lr_Gloucester,1,1
Lr_Goneril,1,2
Lr_Herald,3,1
Lr_Kent,1,6
Lr_Lear,0,6
Lr_MESSENGERS.X.1,2,6
Lr_MESSENGERS.X.2,6,1
Lr_MESSENGERS.X.3,4,1
Lr_OldMan,6,6
Lr_Oswald,3,6
Lr_Regan,1,6
Lr_SERVANTS.0.1,6,6
Lr_SERVANTS.0.2,6,1
Lr_SERVANTS.0.3,6,1
Lr_SOLDIERS.CAPTAINS.1,4,6
Lr_SOLDIERS.CAPTAINS.2,4,1
MM_Abhorson,6,4
MM_Angelo,1,1
MM_Barnardine,6,6
MM_Bawd,4,1
MM_Boy,6,6
MM_Claudio,2,3
MM_Duke,0,4
MM_Elbow,5,6
MM_Escalus,1,4
MM_FriarPeter,3,6
MM_FriarThomas,3,2
MM_Froth,2,6
MM_GENTLEMEN.1,2,7
MM_GENTLEMEN.2,2,1
MM_Isabella,2,2
MM_Juliet,2,2
MM_Justice,3,6
MM_Lucio,2,2
MM_Mariana,2,1
MM_Messenger,6,6
MM_Nun,3,6
MM_Pompey,6,6
MM_Provost,4,2
MM_SERVANTS.1,6,1
MND_Bottom,5,6
MND_Demetrius,1,1
MND_Egeus,1,7
MND_FAIRIES.TITANIA,7,7
MND_FAIRIES.TITANIA.0.1,7,7
MND_FAIRIES.TITANIA.0.2,7,7
