character,character,gender,genre,k_means_cluster,role,status,word_count
MV_Shylock,MV_Shylock,m,comedy,2,antag,3,2881
MV_Solanio,MV_Solanio,m,comedy,1,other,2,544
Mac_Banquo,Mac_Banquo,m,tragedy,1,other,1,777
Mac_LadyMacbeth,Mac_LadyMacbeth,f,tragedy,1,other,0,1908
Mac_Lennox,Mac_Lennox,m,tragedy,1,other,1,513
Mac_Macbeth,Mac_Macbeth,m,tragedy,1,protag,0,5310
Mac_Macduff,Mac_Macduff,m,tragedy,1,other,1,1162
Mac_Malcolm,Mac_Malcolm,m,tragedy,1,other,1,1508
Mac_Ross,Mac_Ross,m,tragedy,1,other,1,917
Oth_Brabantio,Oth_Brabantio,m,tragedy,1,other,1,1045
Oth_Cassio,Oth_Cassio,m,tragedy,1,other,2,1961
Oth_Desdemona,Oth_Desdemona,f,tragedy,2,other,1,2755
Oth_Emilia,Oth_Emilia,f,tragedy,2,other,2,1823
Oth_Iago,Oth_Iago,m,tragedy,0,antag,2,8438
Oth_Lodovico,Oth_Lodovico,m,tragedy,1,other,1,529
Oth_Othello,Oth_Othello,m,tragedy,2,protag,1,6263
Oth_Roderigo,Oth_Roderigo,m,tragedy,0,other,2,861
Per_Bawd,Per_Bawd,f,comedy,1,other,4,840
Per_Bolt,Per_Bolt,m,comedy,1,other,5,656
Per_Cerimon,Per_Cerimon,m,comedy,0,other,1,731
Per_Cleon,Per_Cleon,m,comedy,1,other,0,841
Per_Dionyza,Per_Dionyza,f,comedy,2,other,0,677
Per_Gower,Per_Gower,m,comedy,0,other,p,2073
Per_Helicanus,Per_Helicanus,m,comedy,0,other,1,872
Per_Lysimachus,Per_Lysimachus,m,comedy,0,other,0,721
Per_Marina,Per_Marina,f,comedy,2,other,1,1265
Per_Pericles,Per_Pericles,m,comedy,2,protag,0,4580
Per_Simonides,Per_Simonides,m,comedy,0,other,0,1136
Per_Thaisa,Per_Thaisa,f,comedy,2,other,1,566
R2_Aumerle,R2_Aumerle,m,history,2,other,1,676
R2_DuchessOfYork,R2_DuchessOfYork,m,history,2,other,1,734
R2_Gaunt,R2_Gaunt,m,history,0,other,1,1515
R2_HenryIV,R2_HenryIV,m,history,1,antag,1,3117
R2_Mowbray,R2_Mowbray,m,history,2,other,1,1057
R2_Northumberland,R2_Northumberland,m,history,1,other,1,1104
R2_Queen,R2_Queen,f,history,0,other,0,910
R2_RichardII,R2_RichardII,m,history,1,protag,0,5986
R2_York,R2_York,m,history,0,other,1,2232
R3_Buckingham,R3_Buckingham,m,history,1,other,1,2918
R3_Clarence,R3_Clarence,m,history,2,other,1,1338
R3_DuchessOfYork,R3_DuchessOfYork,m,history,2,other,1,1093
R3_EdwardIV,R3_EdwardIV,m,history,0,other,1,524
R3_Hastings,R3_Hastings,m,history,2,other,1,1149
R3_HenryVII,R3_HenryVII,m,history,1,other,1,1066
R3_LadyAnne,R3_LadyAnne,f,history,2,other,1,1242
R3_QueenElizabeth,R3_QueenElizabeth,f,history,2,other,0,2122
R3_QueenMargaret,R3_QueenMargaret,f,history,2,other,0,1751
R3_RichardIII,R3_RichardIII,m,history,2,protag,1,8833
R3_Stanley,R3_Stanley,m,history,1,other,1,833
Rom_Benvolio,Rom_Benvolio,m,tragedy,0,other,1,1160
Rom_Capulet,Rom_Capulet,m,tragedy,2,other,1,2136
Rom_FriarLawrence,Rom_FriarLawrence,m,tragedy,2,other,2,2722
Rom_Juliet,Rom_Juliet,f,tragedy,2,other,1,4265
Rom_LadyCapulet,Rom_LadyCapulet,f,tragedy,1,other,1,874
Rom_Mercutio,Rom_Mercutio,m,tragedy,1,other,1,2100
Rom_Nurse,Rom_Nurse,f,tragedy,2,other,2,2205
Rom_Paris,Rom_Paris,m,tragedy,2,other,1,540
Rom_PrinceEscalus,Rom_PrinceEscalus,m,tragedy,1,other,0,584
Rom_Romeo,Rom_Romeo,m,tragedy,2,protag,1,4673
Shr_Baptista,Shr_Baptista,m,comedy,2,other,2,1289
Shr_Bianca,Shr_Bianca,f,comedy,2,other,2,544
Shr_Biondello,Shr_Biondello,m,comedy,1,other,6,817
Shr_Gremio,Shr_Gremio,m,comedy,0,other,2,1329
Shr_Grumio,Shr_Grumio,m,comedy,2,fool,3,1454
Shr_Hortensio,Shr_Hortensio,m,comedy,2,other,2,1575
Shr_Katherine,Shr_Katherine,f,comedy,2,other,2,1761
Shr_Lord,Shr_Lord,m,comedy,1,other,1,1059
Shr_Lucentio,Shr_Lucentio,m,comedy,2,other,2,1371
Shr_Petruchio,Shr_Petruchio,m,comedy,2,protag,2,4609
Shr_Sly,Shr_Sly,m,comedy,2,other,6,522
Shr_Tranio,Shr_Tranio,m,comedy,0,other,3,2262
TGV_Duke,TGV_Duke,m,comedy,2,other,0,1529
TGV_Julia,TGV_Julia,f,comedy,0,other,2,2430
TGV_Lance,TGV_Lance,m,comedy,0,fool,5,1852
TGV_Lucetta,TGV_Lucetta,f,comedy,0,other,6,556
TGV_Proteus,TGV_Proteus,m,comedy,2,antag,2,3350
TGV_Speed,TGV_Speed,m,comedy,2,fool,5,1456
TGV_Sylvia,TGV_Sylvia,m,comedy,2,other,1,1138
TGV_Valentine,TGV_Valentine,m,comedy,2,protag,2,2821
TNK_Arcite,TNK_Arcite,m,comedy,2,other,1,3671
TNK_Daughter,TNK_Daughter,f,comedy,2,other,5,2675
TNK_Doctor,TNK_Doctor,m,comedy,1,other,3,661
TNK_Emilia,TNK_Emilia,f,comedy,1,other,1,2713
TNK_Hippolyta,TNK_Hippolyta,f,comedy,2,other,0,711
TNK_Jailer,TNK_Jailer,m,comedy,2,other,5,750
TNK_Palamon,TNK_Palamon,m,comedy,2,other,1,4252
TNK_Pirithous,TNK_Pirithous,m,comedy,0,other,1,881
TNK_QUEENS.1,TNK_QUEENS.1,f,comedy,1,other,0,520
TNK_Schoolmaster,TNK_Schoolmaster,m,comedy,1,other,3,750
TNK_Theseus,TNK_Theseus,m,comedy,1,protag,0,2378
TNK_Wooer,TNK_Wooer,m,comedy,2,other,5,776
TN_AndrewAguecheek,TN_AndrewAguecheek,m,comedy,2,other,2,1171
TN_Antonio,TN_Antonio,m,comedy,0,other,3,803
TN_Fabian,TN_Fabian,m,comedy,1,other,6,862
TN_Feste,TN_Feste,m,comedy,2,fool,p,2443
TN_Malvolio,TN_Malvolio,m,comedy,0,antag,2,2224
TN_Maria,TN_Maria,f,comedy,0,other,2,1216
TN_Olivia,TN_Olivia,f,comedy,0,other,1,2311
TN_Orsino,TN_Orsino,m,comedy,2,other,0,1617
TN_Sebastian,TN_Sebastian,m,comedy,2,other,2,1005
TN_TobyBelch,TN_TobyBelch,m,comedy,1,other,2,2694
TN_Viola,TN_Viola,f,comedy,2,protag,2,2564
Tim_Alcibiades,Tim_Alcibiades,m,tragedy,2,other,2,1181
Tim_Apemantus,Tim_Apemantus,m,tragedy,2,other,1,1759
Tim_Flavius,Tim_Flavius,m,tragedy,0,other,3,1519
Tim_Poet,Tim_Poet,m,tragedy,1,other,p,758
Tim_Timon,Tim_Timon,m,tragedy,2,protag,p,6336
Tit_Aaron,Tit_Aaron,m,tragedy,1,antag,2,2805
Tit_Demetrius,Tit_Demetrius,m,tragedy,1,other,1,720
Tit_Lucius,Tit_Lucius,m,tragedy,2,other,1,1412
Tit_Marcus,Tit_Marcus,m,tragedy,1,other,1,2447
Tit_Saturninus,Tit_Saturninus,m,tragedy,1,other,1,1590
Tit_Tamora,Tit_Tamora,f,tragedy,1,other,0,1981
Tit_Titus,Tit_Titus,m,tragedy,2,protag,1,5712
Tmp_Alonso,Tmp_Alonso,m,comedy,0,other,0,749
Tmp_Antonio,Tmp_Antonio,m,comedy,2,antag,1,991
Tmp_Caliban,Tmp_Caliban,m,comedy,2,other,6,1351
Tmp_Ferdinand,Tmp_Ferdinand,m,comedy,2,other,1,982
Tmp_Gonzalo,Tmp_Gonzalo,m,comedy,0,other,2,1157
Tmp_Miranda,Tmp_Miranda,f,comedy,2,other,1,1014
Tmp_Prospero,Tmp_Prospero,m,comedy,2,protag,0,4712
Tmp_Sebastian,Tmp_Sebastian,m,comedy,0,other,1,699
Tmp_Stephano,Tmp_Stephano,m,comedy,2,other,5,1312
Tmp_Trinculo,Tmp_Trinculo,m,comedy,0,other,3,816
Tro_Achilles,Tro_Achilles,m,tragedy,2,other,2,1304
Tro_Aeneas,Tro_Aeneas,m,tragedy,0,other,2,1052
Tro_Agamemnon,Tro_Agamemnon,m,tragedy,1,other,2,1407
Tro_Ajax,Tro_Ajax,m,tragedy,2,other,1,539
Tro_Cressida,Tro_Cressida,f,tragedy,2,other,3,2119
Tro_Diomedes,Tro_Diomedes,m,tragedy,2,other,2,703
Tro_Hector,Tro_Hector,m,tragedy,2,other,1,1528
Tro_Nestor,Tro_Nestor,m,tragedy,1,other,2,1135
Tro_Pandarus,Tro_Pandarus,m,tragedy,2,other,2,3154
Tro_Paris,Tro_Paris,m,tragedy,1,other,1,721
Tro_Thersites,Tro_Thersites,m,tragedy,1,fool,5,2287
Tro_Troilus,Tro_Troilus,m,tragedy,0,protag,1,3962
Tro_Ulysses,Tro_Ulysses,m,tragedy,1,other,2,3520
WT_ATTENDANTS.3,WT_ATTENDANTS.3,m,comedy,1,other,2,594
WT_Antigonus,WT_Antigonus,m,comedy,2,other,1,785
WT_Autolycus,WT_Autolycus,m,comedy,1,fool,p,2395
WT_Camillo,WT_Camillo,m,comedy,0,other,1,2094
WT_Florizell,WT_Florizell,m,comedy,2,other,1,1391
WT_Hermione,WT_Hermione,f,comedy,2,other,0,1584
WT_Leontes,WT_Leontes,m,comedy,0,protag,0,4903
WT_Paulina,WT_Paulina,f,comedy,0,other,1,2390
WT_Perdita,WT_Perdita,f,comedy,2,other,1,898
WT_Polixenes,WT_Polixenes,m,comedy,0,antag,0,1960
WT_Shepherd,WT_Shepherd,m,comedy,0,other,5,1072
WT_ShepherdsSon,WT_ShepherdsSon,m,comedy,1,other,6,1597
Wiv_DoctorCaius,Wiv_DoctorCaius,m,comedy,2,other,3,819
Wiv_Falstaff,Wiv_Falstaff,m,comedy,2,antag,2,3649
Wiv_Fenton,Wiv_Fenton,m,comedy,2,other,2,750
Wiv_Host,Wiv_Host,m,comedy,2,other,3,855
Wiv_HughEvans,Wiv_HughEvans,m,comedy,1,other,3,1849
Wiv_MasterFord,Wiv_MasterFord,m,comedy,2,other,3,2530
Wiv_MasterPage,Wiv_MasterPage,m,comedy,0,other,3,1094
Wiv_MistressFord,Wiv_MistressFord,f,comedy,0,other,3,1293
Wiv_MistressPage,Wiv_MistressPage,f,comedy,0,protag,3,2528
Wiv_MistressQuickly,Wiv_MistressQuickly,f,comedy,0,other,4,2200
Wiv_Shallow,Wiv_Shallow,m,comedy,2,other,2,914
Wiv_Slender,Wiv_Slender,m,comedy,2,other,2,1171
